isin,words_pos,words_neg,words_uncertain,words_complex,chars,words,fog,flesch,difficult_words,smog,nums,tables,imgsize,year,start,end,Sustainability_Page_Count,company,country,auditor,SASB_industry,market_cap_2024,Market_Cap_Cat,words_pos_500,words_neg_500,nums_500,tables_500,imgsize_500,abs_affected,abs_biodiversity,abs_climate,abs_conduct,abs_consumers,abs_governance,abs_oth,abs_ownworkforce,abs_pollution,abs_waste,abs_water,abs_workersvalchain,rel_affected,rel_biodiversity,rel_climate,rel_conduct,rel_consumers,rel_governance,rel_ownworkforce,rel_pollution,rel_waste,rel_water,rel_workersvalchain,imgsize_sum,boilergrams,imgsize_pages,imgsize_words500,imgsize_pages_words500,boiler_500,fog_avg,num_o_seit,num_o_seit_500
LI0315487269,443.0,660.0,561.0,126.0,350931.0,59487.0,2675.94,374.19000000000005,11388.0,1660.9,7161.0,25.0,7.61142276174571,214544.0,23532.0,34662.0,106.0,VP Bank,Liechtenstein,PwC,Asset Management & Custody Activities,481259146.61,1.0,3.723502614016508,5.547430531040395,60.18962126178829,0.2101299443575907,0.063975513656309,2665.0,1063.0,1919.0,759.0,1868.0,7875.0,1762.0,2852.0,133.0,1419.0,140.0,1364.0,0.12082332139456861,0.04819331731423131,0.08700185882032915,0.03441084462982273,0.08468966767919481,0.35702951443986036,0.12930135557872785,0.006029831799428753,0.06433331822097293,0.006347191367819739,0.06183977875504375,2.61063428667231,180.0,0.0246286253459651,0.0219428974958588,0.000207008466942,1.5129355993746532,25.24471698113208,7055.0,59.2986702977121
LT0000115768,800.0,947.0,514.0,103.0,437201.0,65486.0,2593.51,475.23,16255.0,2048.5,2563.0,52.0,2.133372602647561,242880.0,20280.0,34560.0,120.0,Ignitis,Lithuania,KPMG,Electric Utilities & Power Generators,1467267466.3,1.0,6.10817579329933,7.230553095318083,19.56906819778273,0.3970314265644565,0.0162887686119747,2006.0,1967.0,5190.0,1090.0,4502.0,5696.0,1792.0,5132.0,315.0,1597.0,606.0,3051.0,0.06439393939393939,0.06314201335387776,0.1666024653312789,0.03498972778633796,0.14451720595788392,0.18284540318438625,0.16474062660503339,0.01011171032357473,0.051264766307139185,0.019453004622496148,0.09793913713405239,1.1269591604015854,388.0,0.0093913263366798,0.0086045808295023,7.170484024585314e-05,2.9624652597501755,21.612583333333337,2443.0,18.65284182878783
LT0000123911,541.0,721.0,527.0,56.0,318818.0,48240.0,2591.38,-1133.11,12396.0,1644.2,1305.0,54.0,6.854622261902358,186208.0,4876.0,13248.0,92.0,Telia Lithuania,Lithuania,PwC,Telecommunication Services,949915764.72,1.0,5.607379767827529,7.473051409618574,13.526119402985074,0.5597014925373134,0.0710470798290045,1644.0,603.0,2222.0,318.0,2909.0,5775.0,832.0,3658.0,76.0,1710.0,250.0,5130.0,0.067668244494752,0.024819921794607944,0.09145914797283392,0.013089112986211154,0.11973657131096933,0.2377032311175139,0.15056596007408932,0.003128215682239144,0.07038485285038074,0.010290183165260341,0.2111545585511422,5.93814465828812,326.0,0.0645450506335665,0.0615479338545617,0.0006689992810278,3.3789386401326698,28.16717391304348,1213.0,12.572553897180764
LU1673108939,936.0,879.0,672.0,93.0,420347.0,61015.0,2620.24,-272.59000000000003,16583.0,2088.6,2826.0,83.0,0.0305030383377673,226688.0,5600.0,18032.0,112.0,Aroundtown,Luxembourg,KPMG,Real Estate,3306829161.4,2.0,7.670245021715972,7.203146767188397,23.15823977710399,0.6801606162419077,0.0002499634379887,1122.0,1052.0,5944.0,588.0,2651.0,9005.0,1071.0,5129.0,279.0,741.0,992.0,3465.0,0.03623094807543271,0.03397055024541462,0.19194006716610695,0.0189873417721519,0.08560449496254198,0.2907840351330406,0.16562257814518214,0.009009299922500645,0.023927925600619994,0.032033066391113404,0.11188969258589512,0.0305030383377673,247.0,0.0002723485565872,0.0002499634379887,2.231816410613849e-06,2.024092436286159,23.395,2714.0,22.240432680488404
LU2237380790,698.0,817.0,602.0,75.0,402381.0,60978.0,1329.42,588.1,14355.0,1354.3,1983.0,87.0,2.137421084393244,137632.0,7072.0,11628.0,68.0,Allegro,Luxembourg,PwC,E-Commerce,6902943339.0,3.0,5.723375643674768,6.699137393814162,16.25996260946571,0.713372035816196,0.0175261658663226,1135.0,1376.0,3365.0,951.0,2963.0,8784.0,1852.0,3568.0,71.0,2990.0,381.0,2795.0,0.03999436202826033,0.048486556961133236,0.11857359314986433,0.03351069452764368,0.10440818915395186,0.30952464850769934,0.1257267697945664,0.002501849959477078,0.10535959688502061,0.013425420205081222,0.09848831882730189,2.137421084393244,174.0,0.031432663005783,0.0175261658663226,0.0002577377333282,1.426744071632392,19.55029411764706,1915.0,15.702384466528912
LU2290522684,481.0,680.0,504.0,83.0,319459.0,48219.0,2076.71,389.43,11989.0,1631.7,1890.0,78.0,7.0097691437007175,182160.0,8640.0,16650.0,90.0,InPost,Luxembourg,PwC,Air Freight & Logistics,8506038730.4,3.0,4.9876604657914925,7.051162404861154,19.59808374292292,0.8088098052634853,0.0726867950776739,2146.0,795.0,2657.0,515.0,1836.0,5930.0,1251.0,3751.0,230.0,1557.0,268.0,3551.0,0.09235668789808917,0.034214150456188676,0.114348424857979,0.022163883628851782,0.07901532105353762,0.25520743673609914,0.16143053881907385,0.009898433465312446,0.06700809089344122,0.011533826820451024,0.15282320537097607,5.253367507939092,261.0,0.0583707500882121,0.0544740403983812,0.0006052671155375,2.7064020406893547,23.074555555555555,1800.0,18.664841659926584
LU2910446546,489.0,547.0,286.0,118.0,293385.0,43790.0,1165.4,934.18,10907.0,1260.6,2013.0,31.0,3.817195622382096,137632.0,4080.0,8636.0,68.0,Zabka,Luxembourg,EY,Food Retailers & Distributors,4658692500.0,2.0,5.583466544873259,6.245718200502398,22.98469970312857,0.3539620918017812,0.0435852434617731,799.0,1353.0,1988.0,694.0,1852.0,5476.0,975.0,3434.0,312.0,2741.0,278.0,2049.0,0.03809115179252479,0.06450228832951944,0.09477498093058734,0.03308543096872616,0.08829138062547673,0.2610602593440122,0.1637109077040427,0.014874141876430207,0.13067315026697177,0.013253241800152556,0.09768306636155606,3.817195622382096,205.0,0.0561352297409131,0.0435852434617731,0.0006409594626731,2.3407170586891985,17.13823529411765,1945.0,22.20826672756337
NL0000009082,916.0,851.0,547.0,76.0,489464.0,76167.0,2160.76,1872.08,17446.0,1991.3,1798.0,23.0,7.302929317590782,236808.0,5382.0,18954.0,117.0,KPN,Netherlands,EY,Telecommunication Services,14141112359.0,4.0,6.013102787296336,5.586408812215264,11.803011803011804,0.1509840219517638,0.0479402452347524,1655.0,1160.0,3459.0,530.0,6496.0,9493.0,2517.0,5776.0,26.0,2849.0,558.0,4208.0,0.04570560618613643,0.03203534935100801,0.09552609776304888,0.01463684065175366,0.17939795636564485,0.26216514774924055,0.1595139464236399,0.0007180336923501795,0.07867992267329467,0.015410107705053853,0.11621099143882906,4.968070456401556,138.0,0.0424621406530047,0.0326130112542279,0.0002787436859335,0.9059041317105831,18.46803418803419,1681.0,11.034962647865871
NL0000009165,800.0,908.0,812.0,180.0,451598.0,67082.0,2879.32,879.39,17251.0,2776.2,2001.0,364.0,56.01274771363348,299552.0,20424.0,42180.0,148.0,Heineken,Netherlands,Deloitte,Alcoholic Beverages,40191664722.0,5.0,5.962851435556484,6.767836379356609,14.914582153185655,2.7130974031782,0.4174946163921282,2024.0,1159.0,3949.0,390.0,2209.0,9710.0,931.0,4436.0,288.0,3799.0,1589.0,5020.0,0.05854279350938594,0.03352326960344778,0.11422208081450844,0.01128047898649235,0.06389378995169641,0.2808550024585659,0.12830821739507708,0.008330199866948197,0.10988343505047292,0.04596072079368293,0.14520001156972204,1.794801870520217,221.0,0.0121270396656771,0.0133776711377136,9.03896698494167e-05,1.6472377090724786,19.454864864864867,1853.0,13.811454637607705
NL0000009538,831.0,585.0,438.0,127.0,383477.0,56716.0,2759.04,-2043.09,14376.0,1374.7,2966.0,85.0,0.0032131162988943,172040.0,14025.0,21165.0,85.0,Philips,Netherlands,EY,Electric Utilities & Power Generators,23364693199.0,4.0,7.325975033500247,5.157274843077791,26.14782424712603,0.7493476267719867,2.832636556610392e-05,1631.0,753.0,3544.0,504.0,1772.0,6245.0,983.0,4652.0,127.0,4053.0,526.0,4685.0,0.05724413870560157,0.026428471149796434,0.12438579250315879,0.017689175909027095,0.062192896251579394,0.21918433244419486,0.16327390144601994,0.004457391548504844,0.14225045626842622,0.01846132247648463,0.16443212129720625,0.0032131162988943,164.0,3.780136822228589e-05,2.832636556610392e-05,3.332513596012227e-07,1.4458001269483038,32.45929411764706,2881.0,25.39847662035405
NL0000226223,486.0,1137.0,460.0,154.0,377648.0,56720.0,2571.35,1803.05,14236.0,2543.7,1575.0,108.0,1.6441063699955023,285384.0,8883.0,28623.0,141.0,STMicroelectronics,Netherlands,EY,Semiconductors,22570680952.0,4.0,4.284203102961918,10.022919605077574,13.883991537376588,0.9520451339915376,0.0144931802714695,2061.0,655.0,4114.0,463.0,1417.0,5124.0,761.0,3673.0,737.0,3034.0,1124.0,5434.0,0.07404081046127317,0.02353067969535853,0.14779422330794653,0.016633136944963357,0.050905302485989366,0.18407817215117114,0.13195142980313262,0.026476505245006467,0.1089955453369737,0.040379364851271735,0.19521482971691334,1.6441063699955023,135.0,0.0116603288652163,0.0144931802714695,0.0001027885125636,1.1900564174894217,18.236524822695035,1434.0,12.641043723554304
NL0000235190,692.0,918.0,848.0,232.0,457069.0,68888.0,1811.06,1855.34,16767.0,2023.1,2958.0,45.0,0.5564723549217664,220616.0,14170.0,25942.0,109.0,Airbus,France,EY,Aerospace & Defence,126252855902.0,5.0,5.022645453489722,6.662989199860643,21.469631866217625,0.3266171176402276,0.0040389643691337,1734.0,2200.0,4975.0,350.0,2441.0,8406.0,1406.0,3952.0,611.0,2873.0,1107.0,5153.0,0.05129873971954322,0.06508490621856695,0.1471806401988048,0.010354416898408379,0.07221466185432815,0.24868350985148807,0.11691615880717117,0.01807585349979291,0.0849949707117922,0.03274954144725164,0.1524466007928525,0.5564723549217664,469.0,0.005105250962585,0.0040389643691337,3.70547189828781e-05,3.4040761816281497,16.615229357798164,2849.0,20.678492625711296
NL0000313286,403.0,568.0,351.0,86.0,253494.0,38190.0,1805.64,-1432.35,9121.0,998.6,916.0,124.0,1.4183185247086387,113344.0,4368.0,7448.0,56.0,AMSTERDAM COMMODITIES,Netherlands,EY,Processed Foods,530423028.4,1.0,5.276250327310815,7.436501702016235,11.992668237758576,1.6234616391725585,0.0185692396531636,708.0,993.0,1696.0,494.0,1391.0,5743.0,687.0,3056.0,145.0,1260.0,383.0,3195.0,0.03713806126731011,0.0520877045740663,0.08896349139739823,0.025912715065044063,0.07296475031472933,0.30124842635333615,0.16030214015946287,0.0076059588753671845,0.06609315988250104,0.020090222408728493,0.16759336970205624,1.4183185247086387,182.0,0.0253271165126542,0.0185692396531636,0.000331593565235,2.3828227284629486,32.24357142857143,860.0,11.25949201361613
NL0000334118,573.0,307.0,213.0,60.0,164028.0,24085.0,614.84,576.7,6680.0,658.6999999999999,953.0,71.0,2.005720716928255,74888.0,2072.0,3404.0,37.0,ASM International,Netherlands,KPMG,Semiconductors,28401708276.0,4.0,11.895370562590823,6.3732613659954325,19.784097986298526,1.4739464396927549,0.0416383790103436,191.0,413.0,1852.0,210.0,1108.0,2956.0,460.0,2364.0,7.0,516.0,263.0,2361.0,0.015603300383955559,0.033739073605097626,0.15129482885385181,0.017155461155134385,0.09051548076137571,0.2414835389265583,0.1931214770035128,0.0005718487051711461,0.0421534188383302,0.021485172780001633,0.19287639898701087,1.0055025800524722,43.0,0.0271757454068235,0.0208740415207073,0.0005641632843434,0.8926717874195557,16.6172972972973,916.0,19.015985052937516
NL0000337319,736.0,885.0,769.0,67.0,413859.0,62848.0,1627.83,32.75999999999999,13694.0,1247.4,2798.0,116.0,9.53048855320218,141680.0,4200.0,9030.0,70.0,BAM,Netherlands,EY,Engineering & Construction Services,1145214588.1,1.0,5.855397148676171,7.04079684317719,22.26005600814664,0.9228615071283096,0.0758217330161833,1864.0,2890.0,4372.0,557.0,1471.0,7889.0,1801.0,4541.0,635.0,3009.0,839.0,2606.0,0.060770058357513125,0.09421967202425587,0.14253578065399536,0.018159293189450004,0.04795748704071985,0.2571968832523718,0.14804551233984287,0.02070224627522577,0.09809930557819581,0.027353046653408535,0.08496071463502103,1.918720404948472,268.0,0.0274102914992638,0.0152647690057636,0.0002180681286537,2.1321283095723014,23.25471428571429,2728.0,21.70315682281059
NL0000360618,450.0,498.0,323.0,96.0,251772.0,38920.0,1649.76,1373.23,9536.0,1376.1,4563.0,50.0,2.6965737245200363,170016.0,6720.0,13692.0,84.0,SBM Offshore,Netherlands,Deloitte,Oil & Gas – Exploration & Production,3064791555.7,2.0,5.781089414182939,6.397738951695786,58.620246659815,0.6423432682425488,0.0346425195853036,816.0,664.0,3431.0,245.0,1329.0,3790.0,863.0,2954.0,205.0,1050.0,1320.0,2478.0,0.04463406629471611,0.03631987747511213,0.18767093315829778,0.013401159610545893,0.07269445356087956,0.20730773438354666,0.16157969587572477,0.011213215184334317,0.05743354118805382,0.07220216606498195,0.13554315720380702,0.0910707041208021,196.0,0.0010841750490571,0.0011699730745221,1.3928250887168138e-05,2.5179856115107917,19.64,4479.0,57.54110996916752
NL0000379121,548.0,475.0,188.0,114.0,216661.0,32595.0,1137.96,635.35,8404.0,1118.3,1875.0,45.0,0.5160515534619055,121440.0,5400.0,8940.0,60.0,Randstad,Netherlands,Deloitte,Professional & Commercial Services,7380892390.9,3.0,8.406197269519865,7.286393618653168,28.762080073630926,0.6902899217671422,0.0079161152548229,862.0,374.0,907.0,529.0,1385.0,3291.0,674.0,6364.0,6.0,155.0,157.0,1756.0,0.05460534650956544,0.02369187888002027,0.05745597364753579,0.03351070568858482,0.08773596857975421,0.20847586469023185,0.40314202457874065,0.0003800836183960471,0.009818826808564551,0.0099455213480299,0.11123780565057646,0.5160515534619055,66.0,0.008600859224365,0.0079161152548229,0.000131935254247,1.0124252185918086,18.966,1815.0,27.841693511274737
NL0000395903,440.0,357.0,286.0,121.0,244393.0,36606.0,1168.26,740.08,8909.0,1133.4,1507.0,44.0,2.822888393236476,129536.0,5760.0,9792.0,64.0,Wolters Kluwer,Netherlands,Deloitte,Professional & Commercial Services,38915641099.0,5.0,6.009943725072392,4.876249795115554,20.584057258372944,0.6009943725072392,0.0385577281488892,832.0,703.0,2623.0,355.0,2322.0,4015.0,678.0,3503.0,56.0,483.0,318.0,2291.0,0.04754014056339638,0.040169133192389,0.14987714987714987,0.020284555168276097,0.13267813267813267,0.22941546197360152,0.20015999085766528,0.0031998171533055256,0.027598422947260157,0.018170390263413518,0.13090680532540996,1.8635232752170985,113.0,0.0291175511752671,0.0254537954873121,0.0003977155544892,1.5434628203026826,18.2540625,1443.0,19.70988362563514
NL0000852523,584.0,788.0,466.0,63.0,311401.0,46800.0,1518.03,570.74,11644.0,1319.9,2019.0,136.0,2.0135306258268457,151800.0,6225.0,11775.0,75.0,TKH,Netherlands,EY,Software & IT Services,1375474697.2,1.0,6.239316239316239,8.418803418803419,21.57051282051282,1.4529914529914532,0.0215120793357569,622.0,687.0,3484.0,575.0,2047.0,6565.0,1054.0,2704.0,445.0,2043.0,605.0,2957.0,0.027359901469165126,0.03021905515967274,0.15325063781120787,0.025292513416028856,0.09004134776106272,0.2887745227412686,0.11894079352511656,0.019574206035013635,0.08986539984164688,0.02661212281164775,0.13006949942816926,0.0024903718591167,174.0,3.3204958121556e-05,2.6606536956375003e-05,3.54753826085e-07,1.858974358974359,20.2404,1944.0,20.76923076923077
NL0000888691,434.0,505.0,391.0,59.0,243370.0,36935.0,1429.58,-129.49000000000007,8691.0,1031.1,1727.0,61.0,0.0,119416.0,3599.0,7021.0,59.0,AMG Critical Materials,Netherlands,KPMG,Chemicals,464329748.38,1.0,5.875186137809665,6.83633410044673,23.378908894002976,0.8257750101529714,0.0,2056.0,615.0,2121.0,302.0,927.0,5098.0,618.0,2952.0,98.0,1010.0,235.0,2813.0,0.11279969276348274,0.03374115323421298,0.11636583091018818,0.016568826466231416,0.050858616338399075,0.27969495802929717,0.16195753552422232,0.00537663905195589,0.05541230043342294,0.012892960991935041,0.15433148625665222,0.0,234.0,0.0,0.0,0.0,3.167727088127792,24.230169491525423,1668.0,22.580208474346826
NL0006237562,572.0,530.0,433.0,147.0,317816.0,47309.0,2418.43,-268.4799999999999,12662.0,1632.6,957.0,72.0,3.36655672472297,222640.0,6710.0,18700.0,110.0,Arcadis,Netherlands,PwC,Engineering & Construction Services,5442481198.5,3.0,6.045361347735104,5.601471178845463,10.114354562556809,0.7609545752393837,0.0355805103122341,1085.0,1554.0,2838.0,219.0,1327.0,7041.0,779.0,3788.0,648.0,1740.0,901.0,2987.0,0.044968501326259944,0.06440649867374006,0.11762267904509284,0.009076591511936339,0.054998342175066314,0.29181863395225466,0.15699602122015915,0.026856763925729443,0.07211538461538461,0.03734250663129973,0.12379807692307693,3.36655672472297,211.0,0.0306050611338451,0.0355805103122341,0.0003234591846566,2.2300196579931937,21.98572727272727,847.0,8.95178507260775
NL0009739416,1275.0,1433.0,574.0,136.0,562726.0,82268.0,2543.6,995.08,22087.0,2257.9,2004.0,73.0,0.0272566944293451,261096.0,30315.0,46827.0,129.0,PostNL,Netherlands,KPMG,Air Freight & Logistics,541616604.0,1.0,7.749064034618564,8.70934020518306,12.179705353235766,0.4436719015899256,0.000165657937651,1859.0,1018.0,5109.0,1122.0,6338.0,9957.0,1794.0,7277.0,652.0,3241.0,543.0,5066.0,0.044070930728746856,0.02413351666587644,0.12111801242236025,0.02659902328007207,0.15025366269972976,0.23604855151486415,0.1725143426105922,0.01545682992745721,0.076833720544308,0.012872789341425252,0.12009862026456783,0.0272566944293451,156.0,0.0002112922048786,0.000165657937651,1.2841700593100853e-06,0.9481207760003888,19.717829457364346,1875.0,11.395682403850827
NL0010273215,1629.0,894.0,768.0,182.0,608504.0,99073.0,4546.43,-1566.7099999999998,21408.0,2835.5,2539.0,453.0,78.57831174094626,331936.0,27224.0,53956.0,164.0,ASML Holding,Netherlands,KPMG,Semiconductors,276317303223.0,5.0,8.2212106224703,4.511824614173388,12.813783775599813,2.28619300919524,0.3965677416700123,3172.0,1542.0,6747.0,353.0,2863.0,10827.0,1689.0,8224.0,343.0,4048.0,940.0,5821.0,0.07067736185383244,0.03435828877005347,0.15033422459893048,0.00786541889483066,0.06379233511586453,0.2412433155080214,0.18324420677361855,0.007642602495543672,0.09019607843137255,0.02094474153297683,0.12970142602495544,3.791203497925229,220.0,0.023117094499544,0.0191333839589253,0.0001166669753593,1.110292410646695,27.722134146341464,2375.0,11.986111251299548
NL0010773842,726.0,1064.0,900.0,178.0,500362.0,76421.0,1965.28,2339.83,17547.0,2187.4,2296.0,78.0,1.8032083346663268,248952.0,14760.0,29766.0,123.0,NN,Netherlands,KPMG,Insurance,11646624515.0,3.0,4.7500032713521145,6.961437301265359,15.022048913256826,0.5103309299799793,0.0117978587997168,2631.0,1951.0,6538.0,873.0,3223.0,10286.0,2806.0,5124.0,130.0,1080.0,371.0,2816.0,0.07512206264454786,0.05570625017845416,0.18667732632841275,0.024926476886617366,0.09202524055620592,0.29369271621505866,0.14630385746509436,0.0037118465008708565,0.030836878622619423,0.010593038860177598,0.080404305741941,0.2293222838522329,124.0,0.0018644088118067,0.0015003878767108,1.219827542041305e-05,0.8112953245835568,15.97788617886179,2173.0,14.217296292903782
NL0010801007,608.0,711.0,594.0,138.0,395115.0,58758.0,3191.17,-2948.07,14122.0,1772.9,2317.0,45.0,1.1562063367572346,196328.0,12998.0,22310.0,97.0,IMCD,Netherlands,Deloitte,Chemicals,8774822231.5,3.0,5.173763572619898,6.050239967323599,19.71646414105313,0.3829265802103543,0.0098387141900442,1691.0,693.0,5839.0,142.0,1490.0,9058.0,1125.0,5414.0,361.0,1233.0,257.0,3671.0,0.056651814131126674,0.023216858186203893,0.1956179436497035,0.004757278300780596,0.049917920198331606,0.30346075245401855,0.18137961070722639,0.0120942075111394,0.041307916513116015,0.008610003685215585,0.12298569466313779,1.1562063367572346,280.0,0.0119196529562601,0.0098387141900442,0.0001014300431963,2.382654276864427,32.89865979381443,2220.0,18.89104462371081
NL0010832176,367.0,603.0,363.0,88.0,219576.0,31774.0,1515.65,122.54000000000002,9167.0,1241.6,944.0,53.0,73.20779208873805,141680.0,21350.0,26180.0,70.0,Argenx,Netherlands,Deloitte,Biotechnology & Pharmaceuticals,37739845612.0,5.0,5.7751620822055765,9.488890287656574,14.85491282180399,0.8340152325800969,1.15200780652008,649.0,464.0,1087.0,452.0,2159.0,4831.0,821.0,2395.0,159.0,1768.0,202.0,2353.0,0.03928809249954598,0.028088867364852593,0.06580301471033355,0.027362431139899508,0.13069798413947575,0.29245111689569586,0.14498456323021974,0.009625279980628367,0.10702827047642109,0.012228343120043585,0.14244203644288395,0.0,137.0,0.0,0.0,0.0,2.155850695537232,21.65214285714286,874.0,13.753383269339713
NL0011540547,849.0,853.0,1295.0,158.0,552850.0,87785.0,4456.53,-1447.65,19519.0,2636.0,5874.0,149.0,2.618627249185145,297528.0,31605.0,53067.0,147.0,ABN Amro,Netherlands,EY,Commercial Banks,12840717227.0,4.0,4.835678077120237,4.858461012701487,33.4567409010651,0.8486643504015493,0.0149150039823725,1861.0,2442.0,6006.0,670.0,5189.0,13383.0,1760.0,3495.0,434.0,1876.0,506.0,3059.0,0.047814804347267544,0.06274247835358804,0.15431258189666247,0.01721435728783947,0.13332134323372985,0.3438503635569487,0.08979728167313275,0.011150792631227358,0.048200200405950515,0.01300069371290563,0.07859510290074767,0.5508078841499258,66.0,0.0037469924091831,0.003137255135558,2.1341871670462885e-05,0.3759184370906191,30.316530612244897,5727.0,32.61946801845418
NL0011585146,841.0,679.0,525.0,75.0,429048.0,65013.0,2836.32,277.0899999999999,16905.0,2378.0,1798.0,208.0,2.1118112571796392,248952.0,20664.0,35670.0,123.0,Ferrari,Italy,Deloitte,Automobiles,103474822764.0,5.0,6.46793718179441,5.222032516573608,13.828003630043222,1.5996800639872024,0.0162414536875674,1628.0,1033.0,2830.0,480.0,4253.0,6045.0,1768.0,6877.0,385.0,2127.0,315.0,4249.0,0.05386804314737608,0.034180398385282244,0.09364039441466482,0.01588246972404209,0.14072529945073126,0.20001985308715506,0.22754946727549466,0.012739064257825426,0.07037919396466151,0.01042287075640262,0.14059294553636423,2.1118112571796392,247.0,0.0171691972128425,0.0162414536875674,0.0001320443389233,1.899620075984803,23.059512195121957,1675.0,12.88203897682002
NL0011794037,750.0,1125.0,716.0,171.0,529551.0,85034.0,1996.45,2881.53,18167.0,2074.0,2700.0,65.0,31.418371280183443,250976.0,10416.0,25668.0,124.0,Royal Ahold Delhaize,Netherlands,KPMG,Food Retailers & Distributors,29677382936.0,4.0,4.410000705600113,6.615001058400169,15.876002540160403,0.3822000611520098,0.184740052685887,3020.0,2028.0,5651.0,548.0,3129.0,6582.0,1889.0,3672.0,258.0,6184.0,853.0,6250.0,0.07910936476751801,0.0531237721021611,0.1480288146692862,0.01435494433529797,0.08196463654223969,0.17241650294695482,0.096188605108055,0.006758349705304519,0.1619908316961362,0.022344466273739358,0.16371971185330714,15.409930618009186,94.0,0.1242736340162031,0.090610406531559,0.0007307290849319,0.5527200884352141,16.100403225806453,2576.0,15.146882423501186
NL0011821202,404.0,638.0,603.0,178.0,266105.0,40626.0,1115.26,816.28,10258.0,1001.8,1344.0,55.0,2.549069303358067,123464.0,5612.0,9272.0,61.0,ING,Netherlands,KPMG,Commercial Banks,48496034069.0,5.0,4.972185300054153,7.852114409491459,16.541131295229658,0.6769064146113327,0.0313723884133075,1173.0,1087.0,4018.0,313.0,2395.0,7190.0,668.0,2532.0,20.0,358.0,199.0,1004.0,0.05781457932870028,0.05357582926709054,0.19803834590172015,0.015427078712602888,0.11804426043668984,0.3543792202671398,0.12479668786041698,0.0009857558282813346,0.017645029326235892,0.00980827049139928,0.049484942579723,1.5485137499036776,22.0,0.0253854713098963,0.0190581616440663,0.0003124288794109,0.270762565844533,18.28295081967213,1283.0,15.790380544478904
NL0011821392,862.0,666.0,558.0,87.0,382903.0,57321.0,2001.44,-292.32999999999987,14027.0,1579.1,2425.0,48.0,2.1005505560644773,170016.0,2856.0,9828.0,84.0,Signify,Netherlands,EY,Electrical & Electronic Equipment,2818586468.9,2.0,7.519059332530835,5.809389229078349,21.152806126899392,0.4186947192128539,0.0183226963596629,1042.0,812.0,4287.0,453.0,1531.0,6963.0,885.0,3949.0,126.0,4774.0,352.0,4261.0,0.03649737302977233,0.028441330998248686,0.15015761821366025,0.01586690017513135,0.05362521891418564,0.24388791593695272,0.1383187390542907,0.004413309982486865,0.167215411558669,0.012329246935201401,0.14924693520140106,1.2894177557637176,78.0,0.0153502113781394,0.0112473417749491,0.0001338969258922,0.6803789187208876,23.826666666666668,2341.0,20.4200903682769
NL0011872643,1095.0,1282.0,836.0,176.0,574910.0,85681.0,1679.45,3267.07,19670.0,1991.7,3117.0,166.0,1.0076813234203406,259072.0,16896.0,33152.0,128.0,ASR Nederland,Netherlands,KPMG,Insurance,9900075158.4,3.0,6.389981442793618,7.481238547635999,18.189563613870053,0.9687095155285302,0.0058804246181787,2163.0,3523.0,7846.0,915.0,4277.0,10818.0,2578.0,6088.0,354.0,2854.0,214.0,3216.0,0.05117346455947762,0.08334910570644459,0.18562505914639918,0.021647582095202043,0.10118765969527775,0.25593829847638877,0.14403331125201096,0.008375130122078168,0.06752152928929686,0.00506293176871392,0.07608592788871013,0.0016373465365284,192.0,1.2791769816628126e-05,9.554898615377973e-06,7.464764543264041e-08,1.1204351022980592,13.120703125,2989.0,17.442606879004682
NL0012044747,324.0,287.0,205.0,52.0,188568.0,28094.0,1589.39,972.67,7627.0,1211.1,1036.0,75.0,22.132358155585703,167992.0,3735.0,10541.0,83.0,Redcare Pharmacy,Netherlands,Forvis Mazars,Drug Retailers,2741086870.2,2.0,5.766355805510073,5.107852210436392,18.43810066206307,1.3348045846088132,0.3938983084570673,711.0,503.0,2008.0,234.0,1507.0,3243.0,655.0,1838.0,89.0,1048.0,175.0,1600.0,0.054878048780487805,0.038823711021920344,0.15498610682309355,0.01806112997838839,0.11631676443346713,0.25030873726458785,0.14186477307811052,0.006869404137079345,0.08088916332201297,0.013507255325717815,0.1234949058351343,9.128332455031911,119.0,0.10997990909677,0.1624605334774669,0.0019573558250297,2.1178899409126504,19.149277108433736,953.0,16.960916921762653
NL0012756316,451.0,442.0,472.0,62.0,195642.0,29165.0,1534.96,-709.25,8150.0,868.4,565.0,27.0,1.877962844806592,109296.0,4266.0,7128.0,54.0,NIBC Bank,Netherlands,EY,Commercial Banks,,,7.731870392593863,7.577575861477799,9.68626778673067,0.4628835933481913,0.0321954885103135,867.0,412.0,1755.0,305.0,1995.0,5724.0,760.0,2131.0,20.0,339.0,35.0,1083.0,0.059116323469248604,0.02809218600845493,0.11966453020591845,0.0207963998363562,0.1360289104050184,0.39029046774853404,0.1453020591845084,0.0013636983499249965,0.02311468703122869,0.0023864721123687442,0.07384426564843856,0.8175974733237498,72.0,0.0151406939504398,0.0140167576431296,0.0002595695859838,1.2343562489285105,28.425185185185185,511.0,8.760500600034288
