isin,words_pos,words_neg,words_uncertain,words_complex,chars,words,fog,flesch,difficult_words,smog,nums,tables,imgsize,year_x,start,end,Sustainability_Page_Count,company,country,auditor,SASB_industry,market_cap_2024,Market_Cap_Cat,words_pos_500,words_neg_500,nums_500,tables_500,imgsize_500,year_y,affected,biodiversity,climate,conduct,consumers,governance,oth,ownworkforce,pollution,waste,water,workersvalchain,total_weighted,affected_pct,biodiversity_pct,climate_pct,conduct_pct,consumers_pct,governance_pct,oth_pct,ownworkforce_pct,pollution_pct,waste_pct,water_pct,workersvalchain_pct
LT0000115768,800.0,947.0,514.0,103.0,437201.0,65486.0,2593.51,475.23,16255.0,2048.5,2563.0,52.0,2.133372602647561,242880.0,20280.0,34560.0,120.0,Ignitis,Lithuania,KPMG,Electric Utilities & Power Generators,1467267466.3,1.0,6.10817579329933,7.230553095318083,19.56906819778273,0.3970314265644565,0.0162887686119747,2024.0,2823.0045353770256,2201.4814427495003,10975.76866543293,4638.075810730457,7645.230038672686,24685.321151047945,0.0,0.0,0.0,0.0,0.0,0.0,52968.881644010544,0.0532955283887183,0.0415617882504119,0.2072116368096666,0.0875622755621254,0.1443343676775016,0.466034403311576,0.0,0.0,0.0,0.0,0.0,0.0
LT0000123911,541.0,721.0,527.0,56.0,318818.0,48240.0,2591.38,-1133.11,12396.0,1644.2,1305.0,54.0,6.854622261902358,186208.0,4876.0,13248.0,92.0,Telia Lithuania,Lithuania,PwC,Telecommunication Services,949915764.72,1.0,5.607379767827529,7.473051409618574,13.526119402985074,0.5597014925373134,0.0710470798290045,2024.0,1408.3353069722652,567.3477412164211,1943.778834074736,1557.8910518586636,3816.540042221546,13374.675934523344,0.0,0.0,0.0,0.0,0.0,0.0,22668.568910866976,0.0621272261389703,0.0250279469977676,0.0857477523930907,0.0687247200290545,0.1683626371487418,0.590009717292375,0.0,0.0,0.0,0.0,0.0,0.0
LU1673108939,936.0,879.0,672.0,93.0,420347.0,61015.0,2620.24,-272.59000000000003,16583.0,2088.6,2826.0,83.0,0.0305030383377673,226688.0,5600.0,18032.0,112.0,Aroundtown,Luxembourg,KPMG,Real Estate,3306829161.4,2.0,7.670245021715972,7.203146767188397,23.15823977710399,0.6801606162419077,0.0002499634379887,2024.0,1860.7970524430275,859.3847914338112,5406.83268982172,2606.839994013309,3046.2398872077465,13731.766804724932,0.0,0.0,0.0,0.0,0.0,0.0,27511.861219644547,0.0676361747243165,0.0312368830510157,0.1965273322170231,0.0947533128784439,0.1107246021229785,0.499121695006222,0.0,0.0,0.0,0.0,0.0,0.0
LU2237380790,698.0,817.0,602.0,75.0,402381.0,60978.0,1329.42,588.1,14355.0,1354.3,1983.0,87.0,2.137421084393244,137632.0,7072.0,11628.0,68.0,Allegro,Luxembourg,PwC,E-Commerce,6902943339.0,3.0,5.723375643674768,6.699137393814162,16.25996260946571,0.713372035816196,0.0175261658663226,2024.0,2646.5817728340626,1994.754860162735,3457.689277201891,3397.8804385364056,7896.373551130295,21668.102092951536,0.0,0.0,0.0,0.0,0.0,0.0,41061.381992816925,0.0644542790424599,0.0485798276470988,0.0842078154555723,0.082751243957907,0.192306570502465,0.5277002633944967,0.0,0.0,0.0,0.0,0.0,0.0
LU2290522684,481.0,680.0,504.0,83.0,319459.0,48219.0,2076.71,389.43,11989.0,1631.7,1890.0,78.0,7.0097691437007175,182160.0,8640.0,16650.0,90.0,InPost,Luxembourg,PwC,Air Freight & Logistics,8506038730.4,3.0,4.9876604657914925,7.051162404861154,19.598083742922917,0.8088098052634853,0.0726867950776739,2024.0,2768.565848439932,1400.231367468834,3419.9258745908737,1499.8363066613674,4091.138825744392,16046.4756423831,0.0,0.0,0.0,0.0,0.0,0.0,29226.173865288496,0.0947289871469668,0.0479101839988664,0.1170158601791071,0.051318257175042,0.1399820190149275,0.5490446924850901,0.0,0.0,0.0,0.0,0.0,0.0
LU2910446546,489.0,547.0,286.0,118.0,293385.0,43790.0,1165.4,934.18,10907.0,1260.6,2013.0,31.0,3.817195622382096,137632.0,4080.0,8636.0,68.0,Zabka,Luxembourg,EY,Food Retailers & Distributors,4658692500.0,2.0,5.583466544873259,6.245718200502398,22.98469970312857,0.3539620918017812,0.0435852434617731,2024.0,1289.7230344712734,2165.853171646595,2585.375292658806,3109.812279045582,5162.903375804424,14956.504758924246,0.0,0.0,0.0,0.0,0.0,0.0,29270.171912550926,0.0440627078762815,0.0739952323518088,0.088327984556531,0.1062450978537679,0.1763878733349903,0.5109811040266203,0.0,0.0,0.0,0.0,0.0,0.0
NL0000009082,916.0,851.0,547.0,76.0,489464.0,76167.0,2160.76,1872.08,17446.0,1991.3,1798.0,23.0,7.302929317590782,236808.0,5382.0,18954.0,117.0,KPN,Netherlands,EY,Telecommunication Services,14141112359.0,4.0,6.013102787296336,5.586408812215264,11.803011803011804,0.1509840219517638,0.0479402452347524,2024.0,1933.6879504323008,1498.781967550516,3689.80539548397,2392.9737920463085,8705.081266343594,25976.38481298089,0.0,0.0,0.0,0.0,0.0,0.0,44196.71518483758,0.0437518476734145,0.0339116145008147,0.083485964512354,0.0541437023552206,0.1969621776174446,0.5877446933407513,0.0,0.0,0.0,0.0,0.0,0.0
NL0000009165,800.0,908.0,812.0,180.0,451598.0,67082.0,2879.32,879.39,17251.0,2776.2,2001.0,364.0,56.01274771363348,299552.0,20424.0,42180.0,148.0,Heineken,Netherlands,Deloitte,Alcoholic Beverages,40191664722.0,5.0,5.962851435556484,6.767836379356609,14.914582153185655,2.7130974031782,0.4174946163921282,2024.0,3346.24666762352,1455.4973653554916,4056.454054355621,1486.557960420847,4584.46134147048,23600.12052246928,0.0,0.0,0.0,0.0,0.0,0.0,38529.33791169524,0.0868493166244571,0.0377763399073018,0.1052822154289944,0.0385824943015596,0.1189862476219428,0.612523386115744,0.0,0.0,0.0,0.0,0.0,0.0
NL0000009538,831.0,585.0,438.0,127.0,383477.0,56716.0,2759.04,-2043.09,14376.0,1374.7,2966.0,85.0,0.0032131162988943,172040.0,14025.0,21165.0,85.0,Philips,Netherlands,EY,Electric Utilities & Power Generators,23364693199.0,4.0,7.325975033500247,5.157274843077791,26.14782424712603,0.7493476267719867,2.832636556610392e-05,2024.0,3341.362344771624,1501.1303687989712,4027.799861043692,2742.7038090229034,6157.565087020397,27453.250742405653,0.0,0.0,0.0,0.0,0.0,0.0,45223.81221306324,0.0738850216569413,0.033193361977683,0.0890636959588345,0.060647337648166,0.1361575856986629,0.6070529970597122,0.0,0.0,0.0,0.0,0.0,0.0
NL0000226223,486.0,1137.0,460.0,154.0,377648.0,56720.0,2571.35,1803.05,14236.0,2543.7,1575.0,108.0,1.6441063699955023,285384.0,8883.0,28623.0,141.0,STMicroelectronics,Netherlands,EY,Semiconductors,22570680952.0,4.0,4.284203102961918,10.022919605077574,13.883991537376588,0.9520451339915376,0.0144931802714695,2024.0,3510.8319131433964,1118.3519492149353,4806.829039543867,2451.284980148077,5112.756787866354,21435.42542555928,0.0,0.0,0.0,0.0,0.0,0.0,38435.48009547591,0.091343516574329,0.0290968643148696,0.1250622869183221,0.063776619260614,0.1330218010849864,0.5576989118468786,0.0,0.0,0.0,0.0,0.0,0.0
NL0000235190,692.0,918.0,848.0,232.0,457069.0,68888.0,1811.06,1855.34,16767.0,2023.1,2958.0,45.0,0.5564723549217664,220616.0,14170.0,25942.0,109.0,Airbus,France,EY,Aerospace & Defence,126252855902.0,5.0,5.022645453489722,6.662989199860643,21.469631866217625,0.3266171176402276,0.0040389643691337,2024.0,3029.9562182426453,2916.1728425323963,5465.710446864367,1579.0853985846045,6584.195032835007,18641.51242622733,0.0,0.0,0.0,0.0,0.0,0.0,38216.63236528635,0.0792837053061449,0.0763063792397696,0.1430191544514289,0.0413193235733389,0.1722861127558609,0.4877853246734566,0.0,0.0,0.0,0.0,0.0,0.0
NL0000313286,403.0,568.0,351.0,86.0,253494.0,38190.0,1805.64,-1432.35,9121.0,998.6,916.0,124.0,1.4183185247086387,113344.0,4368.0,7448.0,56.0,Acomo,Netherlands,EY,Processed Foods,530423028.4,1.0,5.276250327310815,7.436501702016235,11.992668237758576,1.6234616391725585,0.0185692396531636,2024.0,1194.2422287464142,1266.1656343638897,1697.8273797929287,1299.0030072331429,2289.1815116107464,18963.641467034817,0.0,0.0,0.0,0.0,0.0,0.0,26710.06122878194,0.0447113250140937,0.0474040708300402,0.0635650875245243,0.0486334717133997,0.085704839536047,0.7099812053818949,0.0,0.0,0.0,0.0,0.0,0.0
NL0000313286,403.0,568.0,351.0,86.0,253494.0,38190.0,1805.64,-1432.35,9121.0,998.6,916.0,124.0,1.4183185247086387,113344.0,4368.0,7448.0,56.0,AMSTERDAM COMMODITIES,Netherlands,EY,Processed Foods,530423028.4,1.0,5.276250327310815,7.436501702016235,11.992668237758576,1.6234616391725585,0.0185692396531636,2024.0,1194.2422287464142,1266.1656343638897,1697.8273797929287,1299.0030072331429,2289.1815116107464,18963.641467034817,0.0,0.0,0.0,0.0,0.0,0.0,26710.06122878194,0.0447113250140937,0.0474040708300402,0.0635650875245243,0.0486334717133997,0.085704839536047,0.7099812053818949,0.0,0.0,0.0,0.0,0.0,0.0
NL0000334118,573.0,307.0,213.0,60.0,164028.0,24085.0,614.84,576.7,6680.0,658.6999999999999,953.0,71.0,2.005720716928255,74888.0,2072.0,3404.0,37.0,ASM International,Netherlands,KPMG,Semiconductors,28401708276.0,4.0,11.895370562590823,6.3732613659954325,19.784097986298526,1.4739464396927549,0.0416383790103436,2024.0,856.458319067955,1229.7201489210129,3103.0582168996334,1305.6939072310925,4010.564596891403,18799.89999699593,0.0,0.0,0.0,0.0,0.0,0.0,29305.395186007023,0.0292252779268748,0.0419622441914105,0.1058869261855682,0.0445547278562053,0.1368541379986713,0.6415166858412699,0.0,0.0,0.0,0.0,0.0,0.0
NL0000337319,736.0,885.0,769.0,67.0,413859.0,62848.0,1627.83,32.75999999999999,13694.0,1247.4,2798.0,116.0,9.53048855320218,141680.0,4200.0,9030.0,70.0,BAM,Netherlands,EY,Engineering & Construction Services,1145214588.1,1.0,5.855397148676171,7.04079684317719,22.26005600814664,0.9228615071283096,0.0758217330161833,2024.0,2690.067905664444,3222.4394889473915,5211.382299870253,2393.290363907814,3218.0053333342075,23816.35526546836,0.0,0.0,0.0,0.0,0.0,0.0,40551.54065719247,0.066337008707148,0.0794652789197009,0.1285125599524152,0.0590184817918459,0.0793559327508175,0.5873107378780723,0.0,0.0,0.0,0.0,0.0,0.0
NL0000360618,450.0,498.0,323.0,96.0,251772.0,38920.0,1649.76,1373.23,9536.0,1376.1,4563.0,50.0,2.6965737245200363,170016.0,6720.0,13692.0,84.0,SBM Offshore,Netherlands,Deloitte,Oil & Gas – Exploration & Production,3064791555.7,2.0,5.781089414182939,6.397738951695786,58.620246659815,0.6423432682425488,0.0346425195853036,2024.0,2456.0024054944515,894.1230925917625,4099.877729833126,2182.590954065323,3632.1408768594265,15761.373865395784,0.0,0.0,0.0,0.0,0.0,0.0,29026.10892423988,0.0846135598782732,0.0308040976117565,0.1412479275308339,0.0751940592437668,0.1251335784048617,0.5430067773305076,0.0,0.0,0.0,0.0,0.0,0.0
NL0000379121,548.0,475.0,188.0,114.0,216661.0,32595.0,1137.96,635.35,8404.0,1118.3,1875.0,45.0,0.5160515534619055,121440.0,5400.0,8940.0,60.0,Randstad,Netherlands,Deloitte,Professional & Commercial Services,7380892390.9,3.0,8.406197269519865,7.286393618653168,28.762080073630926,0.6902899217671422,0.0079161152548229,2024.0,2276.147386163473,655.0585814416409,1117.6416301131248,2417.928335994482,2956.442843526602,17428.34890538454,0.0,0.0,0.0,0.0,0.0,0.0,26851.567682623863,0.0847677652592481,0.0243955432764374,0.0416229563697456,0.0900479392701964,0.1101031745509506,0.6490626212734216,0.0,0.0,0.0,0.0,0.0,0.0
NL0000395903,440.0,357.0,286.0,121.0,244393.0,36606.0,1168.26,740.08,8909.0,1133.4,1507.0,44.0,2.822888393236476,129536.0,5760.0,9792.0,64.0,Wolters Kluwer,Netherlands,Deloitte,Professional & Commercial Services,38915641099.0,5.0,6.009943725072392,4.876249795115554,20.584057258372944,0.6009943725072392,0.0385577281488892,2024.0,1276.6129718720913,1113.2027868032455,2714.541398108005,1782.8551878333092,4675.169761478901,18059.801401168108,0.0,0.0,0.0,0.0,0.0,0.0,29622.18350726366,0.0430965182414406,0.037580038167351,0.091638801624545,0.060186487852799,0.157826642331498,0.6096715117823661,0.0,0.0,0.0,0.0,0.0,0.0
NL0000852523,584.0,788.0,466.0,63.0,311401.0,46800.0,1518.03,570.74,11644.0,1319.9,2019.0,136.0,2.0135306258268457,151800.0,6225.0,11775.0,75.0,TKH,Netherlands,EY,Software & IT Services,1375474697.2,1.0,6.239316239316239,8.418803418803419,21.57051282051282,1.4529914529914532,0.0215120793357569,2024.0,1566.6005062162876,1017.4052978157996,3977.616582244634,1780.9595256745815,3926.859651595354,18655.41114744544,0.0,0.0,0.0,0.0,0.0,0.0,30924.85271099209,0.0506583012975659,0.0328992770741368,0.128622005718747,0.0575899113350198,0.1269807066922446,0.6032497978822858,0.0,0.0,0.0,0.0,0.0,0.0
NL0000888691,434.0,505.0,391.0,59.0,243370.0,36935.0,1429.58,-129.49000000000007,8691.0,1031.1,1727.0,61.0,0.0,119416.0,3599.0,7021.0,59.0,AMG Critical Materials,Netherlands,KPMG,Chemicals,464329748.38,1.0,5.875186137809665,6.83633410044673,23.378908894002976,0.8257750101529714,0.0,2024.0,2577.3666457235813,958.5057769715786,2489.276695460081,2121.235726237297,1849.1282043755048,19010.769339174032,0.0,0.0,0.0,0.0,0.0,0.0,29006.28238794208,0.0888554628012238,0.0330447647220737,0.0858185362111372,0.0731302170290907,0.0637492312749526,0.6554017879615216,0.0,0.0,0.0,0.0,0.0,0.0
NL0006237562,572.0,530.0,433.0,147.0,317816.0,47309.0,2418.43,-268.4799999999999,12662.0,1632.6,957.0,72.0,3.36655672472297,222640.0,6710.0,18700.0,110.0,Arcadis,Netherlands,PwC,Engineering & Construction Services,5442481198.5,3.0,6.045361347735104,5.601471178845463,10.114354562556809,0.7609545752393837,0.0355805103122341,2024.0,1830.3684159219265,1610.4200009703636,3699.5864585340014,1634.095211148262,2898.9008092284203,23622.60174611211,0.0,0.0,0.0,0.0,0.0,0.0,35295.97264191508,0.0518577129037182,0.0456261686654283,0.1048161073804954,0.0462969310330811,0.0821312062607926,0.6692718737564841,0.0,0.0,0.0,0.0,0.0,0.0
NL0009739416,1275.0,1433.0,574.0,136.0,562726.0,82268.0,2543.6,995.08,22087.0,2257.9,2004.0,73.0,0.0272566944293451,261096.0,30315.0,46827.0,129.0,PostNL,Netherlands,KPMG,Air Freight & Logistics,541616604.0,1.0,7.749064034618564,8.70934020518306,12.179705353235766,0.4436719015899256,0.000165657937651,2024.0,3486.0898800194263,1886.0303638875484,6691.150744408369,2785.5950914919376,12112.558853387833,29782.320725739,0.0,0.0,0.0,0.0,0.0,0.0,56743.74565893412,0.0614356673063677,0.0332376783024474,0.1179187356546116,0.0490907862909708,0.2134606856267824,0.5248564468188199,0.0,0.0,0.0,0.0,0.0,0.0
NL0010273215,1629.0,894.0,768.0,182.0,608504.0,99073.0,4546.43,-1566.7099999999998,21408.0,2835.5,2539.0,453.0,78.57831174094626,331936.0,27224.0,53956.0,164.0,ASML Holding,Netherlands,KPMG,Semiconductors,276317303223.0,5.0,8.2212106224703,4.511824614173388,12.813783775599813,2.28619300919524,0.3965677416700123,2024.0,4682.794467270374,2252.454931974411,6632.678319633007,1981.50345274806,7283.714788973331,32407.67143213749,0.0,0.0,0.0,0.0,0.0,0.0,55240.81739273667,0.084770549899323,0.0407751919375214,0.1200684318712688,0.0358702775641512,0.1318538561294176,0.5866616925983178,0.0,0.0,0.0,0.0,0.0,0.0
NL0010773842,726.0,1064.0,900.0,178.0,500362.0,76421.0,1965.28,2339.83,17547.0,2187.4,2296.0,78.0,1.8032083346663268,248952.0,14760.0,29766.0,123.0,NN,Netherlands,KPMG,Insurance,11646624515.0,3.0,4.7500032713521145,6.961437301265359,15.022048913256826,0.5103309299799793,0.0117978587997168,2024.0,3921.845188051462,2163.3280269801617,6777.830038189888,2636.243065327406,5132.377929925919,41511.10043382645,0.0,0.0,0.0,0.0,0.0,0.0,62142.72468230128,0.0631102869740829,0.0348122493508285,0.1090687618356113,0.0424223926260868,0.0825901657219684,0.6679961434914218,0.0,0.0,0.0,0.0,0.0,0.0
NL0010801007,608.0,711.0,594.0,138.0,395115.0,58758.0,3191.17,-2948.07,14122.0,1772.9,2317.0,45.0,1.1562063367572346,196328.0,12998.0,22310.0,97.0,IMCD,Netherlands,Deloitte,Chemicals,8774822231.5,3.0,5.173763572619898,6.050239967323599,19.71646414105313,0.3829265802103543,0.0098387141900442,,,,,,,,,,,,,,,,,,,,,,,,,,
NL0010832176,367.0,603.0,363.0,88.0,219576.0,31774.0,1515.65,122.54000000000002,9167.0,1241.6,944.0,53.0,73.20779208873805,141680.0,21350.0,26180.0,70.0,Argenx,Netherlands,Deloitte,Biotechnology & Pharmaceuticals,37739845612.0,5.0,5.7751620822055765,9.488890287656574,14.85491282180399,0.8340152325800969,1.15200780652008,2024.0,2938.745281368494,1376.420136064291,1709.096202671528,3809.4301436543465,8874.16427463293,27313.21101373434,0.0,0.0,0.0,0.0,0.0,0.0,46021.06705212593,0.0638565220150135,0.0299084794036888,0.0371372571769297,0.0827757891693293,0.1928283032764446,0.5934936489585939,0.0,0.0,0.0,0.0,0.0,0.0
NL0011540547,849.0,853.0,1295.0,158.0,552850.0,87785.0,4456.53,-1447.65,19519.0,2636.0,5874.0,149.0,2.618627249185145,297528.0,31605.0,53067.0,147.0,ABN Amro,Netherlands,EY,Commercial Banks,12840717227.0,4.0,4.835678077120237,4.858461012701487,33.4567409010651,0.8486643504015493,0.0149150039823725,2024.0,3522.175573408604,3092.637679040432,6298.959635019302,3908.4433852136135,10742.167560577393,46718.511254012585,0.0,0.0,0.0,0.0,0.0,0.0,74282.89508727193,0.0474157014110791,0.0416332410766572,0.0847969055005047,0.0526156577583808,0.1446115898950473,0.6289269043583307,0.0,0.0,0.0,0.0,0.0,0.0
NL0011585146,841.0,679.0,525.0,75.0,429048.0,65013.0,2836.32,277.0899999999999,16905.0,2378.0,1798.0,208.0,2.1118112571796392,248952.0,20664.0,35670.0,123.0,Ferrari,Italy,Deloitte,Automobiles,103474822764.0,5.0,6.46793718179441,5.222032516573608,13.828003630043222,1.5996800639872024,0.0162414536875674,2024.0,4735.323270261288,1831.5509580373764,4835.312642067671,3885.81111651659,9863.721918731928,25523.39624425769,0.0,0.0,0.0,0.0,0.0,0.0,50675.11614987254,0.0934447442854691,0.0361430046380265,0.0954178896752234,0.0766808526895969,0.1946462616791996,0.5036672470324843,0.0,0.0,0.0,0.0,0.0,0.0
NL0011794037,750.0,1125.0,716.0,171.0,529551.0,85034.0,1996.45,2881.53,18167.0,2074.0,2700.0,65.0,31.418371280183443,250976.0,10416.0,25668.0,124.0,Royal Ahold Delhaize,Netherlands,KPMG,Food Retailers & Distributors,29677382936.0,4.0,4.410000705600113,6.615001058400169,15.876002540160403,0.3822000611520098,0.184740052685887,2024.0,5156.957843631506,2175.2177436351776,6287.043827593327,3002.2955407500267,6766.998126327992,22545.58115831017,0.0,0.0,0.0,0.0,0.0,0.0,45934.0942402482,0.1122686302827518,0.0473551896388372,0.1368709654904769,0.0653609391979556,0.1473197248852822,0.490824550504696,0.0,0.0,0.0,0.0,0.0,0.0
NL0011821202,404.0,638.0,603.0,178.0,266105.0,40626.0,1115.26,816.28,10258.0,1001.8,1344.0,55.0,2.549069303358067,123464.0,5612.0,9272.0,61.0,ING,Netherlands,KPMG,Commercial Banks,48496034069.0,5.0,4.972185300054153,7.852114409491459,16.541131295229658,0.6769064146113327,0.0313723884133075,2024.0,4690.482546985149,1776.3795846700668,5337.101365864277,4374.024960130453,9885.26891887188,51708.83920037746,0.0,0.0,0.0,0.0,0.0,0.0,77772.09657689929,0.0603106095043651,0.0228408344747865,0.0686248873410153,0.0562415718831176,0.1271055989740169,0.6648764978226982,0.0,0.0,0.0,0.0,0.0,0.0
NL0011821392,862.0,666.0,558.0,87.0,382903.0,57321.0,2001.44,-292.32999999999987,14027.0,1579.1,2425.0,48.0,2.1005505560644773,170016.0,2856.0,9828.0,84.0,Signify,Netherlands,EY,Electrical & Electronic Equipment,2818586468.9,2.0,7.519059332530835,5.809389229078349,21.152806126899392,0.4186947192128539,0.0183226963596629,2024.0,1788.0393398702145,1343.7031133174896,4604.973812520504,1621.6729156970978,3157.685486584902,21256.28003823757,0.0,0.0,0.0,0.0,0.0,0.0,33772.35470622778,0.0529438754100403,0.0397870721483836,0.1363533532848784,0.0480177627471753,0.0934991212206654,0.6293988151888567,0.0,0.0,0.0,0.0,0.0,0.0
NL0011872643,1095.0,1282.0,836.0,176.0,574910.0,85681.0,1679.45,3267.07,19670.0,1991.7,3117.0,166.0,1.0076813234203406,259072.0,16896.0,33152.0,128.0,ASR Nederland,Netherlands,KPMG,Insurance,9900075158.4,3.0,6.389981442793618,7.481238547635999,18.189563613870053,0.9687095155285302,0.0058804246181787,2024.0,3695.841870188713,4170.50654143095,8281.63682922721,3415.1947141587734,8606.196122467518,45093.06407979131,0.0,0.0,0.0,0.0,0.0,0.0,73262.44015726447,0.0504466116915469,0.0569255751307024,0.1130406905837414,0.046615901774876,0.1174707818084346,0.6155004390106985,0.0,0.0,0.0,0.0,0.0,0.0
NL0012044747,324.0,287.0,205.0,52.0,188568.0,28094.0,1589.39,972.67,7627.0,1211.1,1036.0,75.0,22.132358155585703,167992.0,3735.0,10541.0,83.0,Redcare Pharmacy,Netherlands,Forvis Mazars,Drug Retailers,2741086870.2,2.0,5.766355805510073,5.107852210436392,18.43810066206307,1.3348045846088132,0.3938983084570673,2024.0,1043.946991354227,755.2654076814651,2716.766813308001,1289.7626704275608,3920.626034617424,11843.16924265027,0.0,0.0,0.0,0.0,0.0,0.0,21569.537160038948,0.048399137339317,0.0350153738616476,0.1259538762074714,0.0597955654244197,0.1817668133315821,0.549069233835562,0.0,0.0,0.0,0.0,0.0,0.0
NL0012756316,451.0,442.0,472.0,62.0,195642.0,29165.0,1534.96,-709.25,8150.0,868.4,565.0,27.0,1.877962844806592,109296.0,4266.0,7128.0,54.0,NIBC Bank,Netherlands,EY,Commercial Banks,,,7.731870392593863,7.577575861477799,9.68626778673067,0.4628835933481913,0.0321954885103135,2024.0,1949.8519304692743,839.822334587574,2324.913697093725,2412.0312635302544,3423.989099472761,27436.433298945427,0.0,0.0,0.0,0.0,0.0,0.0,38387.041624099016,0.0507945350298934,0.0218777561139366,0.0605650656765945,0.0628345181467697,0.0891964828392301,0.7147316421935754,0.0,0.0,0.0,0.0,0.0,0.0
NL0012817175,321.0,531.0,251.0,35.0,187318.0,28845.0,990.54,-414.1,6303.0,555.5,891.0,17.0,4.7451176908474775,68816.0,646.0,1768.0,34.0,Alfen,Netherlands,PwC,Electrical & Electronic Equipment,270723699.88,1.0,5.564222568902756,9.204368174726987,15.444617784711388,0.2946784538048189,0.0822519967212251,2024.0,846.2487121224403,536.6147946119308,2817.268930852413,1157.6849782466888,2370.448080778122,10766.033792436125,0.0,0.0,0.0,0.0,0.0,0.0,18494.29928904772,0.0457572735736782,0.0290151460309562,0.1523317475737398,0.0625968553959904,0.1281718243946606,0.5821271530309744,0.0,0.0,0.0,0.0,0.0,0.0
NL0012969182,759.0,547.0,446.0,156.0,340560.0,53969.0,2403.86,-398.8800000000001,11995.0,1615.7,1659.0,55.0,10.73931657938792,192280.0,9025.0,17955.0,95.0,Adyen,Netherlands,PwC,E-Commerce,46836810042.0,5.0,7.031814560210491,5.067724063814412,15.36993459208064,0.5095517797253979,0.0994952341102106,2024.0,3308.741201937198,916.5405932068824,2323.1209575533867,2836.398852199316,5092.39272364974,15116.738282173872,0.0,0.0,0.0,0.0,0.0,0.0,29593.9326107204,0.111804715022518,0.0309705575552627,0.0784999069948492,0.0958439315757524,0.1720755666587218,0.5108053221928955,0.0,0.0,0.0,0.0,0.0,0.0
NL0013332471,301.0,216.0,211.0,27.0,142806.0,21648.0,775.61,262.47,5384.0,678.0,920.0,40.0,1.2938267955795566,78936.0,2418.0,3900.0,39.0,TomTom,Netherlands,PwC,Internet Media & Services,635430472.34,1.0,6.952143385070214,4.988913525498892,21.24907612712491,0.9238728750923872,0.0298832870375913,2024.0,1167.8209386467934,708.6645901799202,1728.596335738897,1032.7723735570908,2950.119865119457,12847.309287935495,0.0,0.0,0.0,0.0,0.0,0.0,20435.28339117765,0.0571472837587839,0.034678481164879,0.0845888115495951,0.0505386861433475,0.1443640300282347,0.6286827073551597,0.0,0.0,0.0,0.0,0.0,0.0
NL0013995087,1079.0,1213.0,708.0,188.0,587669.0,89394.0,4545.76,2443.73,24089.0,3735.4,3606.0,162.0,3.185323089602239,435160.0,27735.0,73745.0,215.0,Cementir Holding,Netherlands,PwC,Construction Materials,1696879964.2,2.0,6.035080654182607,6.784571671476832,20.169138868380426,0.9061010806094368,0.0178162018122146,2024.0,3826.5781968832016,4193.51102373004,6198.916260510683,2489.761351585388,3808.612028747797,23325.37026163936,0.0,0.0,0.0,0.0,0.0,0.0,43842.74912309647,0.0872796134690228,0.095648906777173,0.1413897710452896,0.05678844053768,0.0868698269365916,0.5320234412342426,0.0,0.0,0.0,0.0,0.0,0.0
NL00150000S7,380.0,250.0,209.0,41.0,147706.0,22271.0,623.36,443.75,5755.0,661.3,598.0,40.0,2.707463924167581,70840.0,2310.0,3500.0,35.0,Cabka,Netherlands,BDO,Containers & Packaging,53931429.102,1.0,8.53127385389071,5.6126801670333615,13.4255309595438,0.8980288267253379,0.0607845162805347,2024.0,982.878093034029,390.5135350823402,1488.9120739102364,1163.3420805335045,2415.2308496832848,13539.297630161049,0.0,0.0,0.0,0.0,0.0,0.0,19980.17426240444,0.0491926686987638,0.0195450515072407,0.0745194738722493,0.0582248215283336,0.1208813706008504,0.6776366137925622,0.0,0.0,0.0,0.0,0.0,0.0
NL00150001Q9,682.0,927.0,634.0,173.0,369402.0,53517.0,2754.67,-976.81,15611.0,2001.6,1580.0,76.0,1.606820434640523,214544.0,17914.0,29044.0,106.0,Stellantis,Netherlands,Deloitte,Automobiles,37541939795.0,5.0,6.371807089336098,8.660799372162117,14.761664517816769,0.7100547489582749,0.0150122431623645,2024.0,4548.918260961771,1542.28081959486,6281.260963439941,4596.802436083555,7189.708607792854,24914.617529064417,0.0,0.0,0.0,0.0,0.0,0.0,49073.5886169374,0.0926958551262693,0.0314279200494938,0.127996772611653,0.0936716177813212,0.1465087190569017,0.5076991153743607,0.0,0.0,0.0,0.0,0.0,0.0
NL00150003E1,419.0,410.0,272.0,105.0,205968.0,30259.0,2031.46,-1616.18,8544.0,1070.4,1141.0,39.0,5.586294558906345,127512.0,2583.0,6489.0,63.0,Fugro,Netherlands,EY,Oil & Gas – Services,1926030371.2,2.0,6.923559932582042,6.774843848111305,18.853894709012195,0.6444363660398559,0.0923079837223032,2024.0,1720.9307643771172,1435.990329653025,3760.125814169645,1665.478563785553,2532.306513249874,14781.660334646702,0.0,0.0,0.0,0.0,0.0,0.0,25896.49231988192,0.0664542032611837,0.0554511519133635,0.1451982673067589,0.0643129016552905,0.097785695528568,0.570797780334835,0.0,0.0,0.0,0.0,0.0,0.0
